promptId,movieId,score,reason
0145,425,0.85,"A folksinger runs for the Senate, blending populist showmanship with ruthless political calculation."
0145,732,0.82,A rare look at the Oval Office from a comedic imposter turned acting president confronting political spin.
0145,291,0.8,A thief witnesses top‐level political malfeasance and gets caught in the power plays of the presidency.
0145,692,0.78,An outspoken president balances idealism and personal compromise while fighting public and political battles.
0145,136,0.75,An idealistic young senator battles entrenched corruption and learns the cost of political compromise.
0145,657,0.7,A POW uncovers a conspiracy that reaches the highest political levels during a treacherous Cold War campaign.
0146,304,0.95,"Fly Away Home follows geese raised by a girl as they migrate north, seen largely through the birds’ journey without humanized dialogue."
0146,140,0.93,Homeward Bound: The Incredible Journey is narrated by the pets themselves on their trek to reunite with their owners.
0146,416,0.9,"Old Yeller portrays a stray dog’s bond with a boy on the Texas frontier, focusing on the animal’s loyalty and journey."
0146,1066,0.88,"Balto depicts a sled dog’s perilous arctic mission to save children, centered on his instincts and courage."
0146,78,0.85,"Free Willy shows a boy freeing a captive orca and swimming home with the whale, highlighting their silent partnership."
0146,8,0.82,"Babe chronicles a pig’s adventure on a farm and its bond with a farmer, told without giving the animal human speech."
0146,261,0.8,"Air Bud follows a stray dog joining a boy’s basketball games, focusing on the dog’s natural abilities and friendship."
0146,112,0.78,"Flipper features a boy’s friendship with a dolphin, depicting the sea creature’s perspective in rescue and play."
0146,501,0.75,"Dumbo centers on an elephant’s journey from ridicule to triumph, shown through his eyes and gentle actions."
0146,1064,0.72,"The Steel Dawn tells of a nomadic dog guiding survivors across a dystopian wasteland, emphasizing the animal’s viewpoint."
0147,258,0.95,Dr. Arroway decodes a message from an extraterrestrial civilization using linguistics; every misinterpretation risks everything.
0147,222,0.9,"Picard and his crew face the Borg, needing precise communication to prevent humanity’s future from being rewritten by a cybernetic enemy."
0147,135,0.89,Discovery crew must interpret alien signals from a mysterious monolith to understand an incomprehensible extraterrestrial intelligence.
0147,230,0.88,"Kirk’s crew must learn to interpret whale songs to communicate with a probe, making language the key to saving Earth."
0147,164,0.85,Deep-sea explorers grapple with first contact and struggle to interpret nonverbal alien signals before mutual trust is lost.
0147,355,0.83,"Scientists study a mysterious sphere and decipher its silent, alien telepathic messages, where each error could be deadly."
0147,62,0.8,Archaeologists and militaries race to decode the Stargate’s alien inscriptions to travel across space and avoid cosmic catastrophe.
0147,257,0.75,Agents face hidden alien infiltrators and rely on translating bizarre alien dialects to maintain secrecy and prevent interstellar conflict.
0147,97,0.7,"Lieutenant Dunbar learns the Lakota language, where subtle cues can mean survival or disaster on the edge of the American frontier."
0147,542,0.65,"John Smith must decipher Powhatan language to bridge two worlds, where a single mistranslation can lead to tragedy."
0148,64,0.95,Andy Dufresne endures decades of prison life and finds small ways to survive.
0148,515,0.91,Crew trapped in a German U-boat face nonstop tension and claustrophobic endurance.
0148,28,0.89,Astronauts stranded far from Earth struggle against dwindling supplies and isolation.
0148,31,0.87,Submarine crew under threat of nuclear launch must keep steady under impossible odds.
0148,7,0.85,Coping with a deadly virus and living underground tests characters’ mental strength.
0148,54,0.83,Quarantine during a deadly outbreak forces characters into fear-fuelled stasis.
0148,79,0.81,Wrongly accused surgeon on the run fights to prove his innocence against overwhelming odds.
0148,135,0.78,Astronaut isolated aboard Discovery faces existential dread in silent vastness.
0148,520,0.75,Allied POWs endure monotony and terror in a German POW camp awaiting escape.
0148,202,0.72,Repeatedly reliving the same day pushes one man to confront his choices and self.
0149,196,0.95,"A passionate teacher’s tough methods push students to seize the day, blurring care and cruelty."
0149,188,0.93,Drill sergeant’s relentless pressure breaks down recruits to teach them survival.
0149,272,0.91,A math genius finds his limits tested by a therapist whose methods probe too deeply.
0149,15,0.89,An idealistic music teacher’s well-meaning rigidity strains his students and his marriage.
0149,366,0.87,A former Marine’s tough love classroom style challenges troubled teens at every turn.
0149,159,0.85,"A stoic mentor restores a troubled teen’s purpose, but at what emotional cost?"
0149,191,0.83,Rivalry of genius pushes a protégé to obsession under a resentful master.
0149,55,0.81,"A ruthless editor mentors a timid writer, examing his morals through brutal trials."
0149,366,0.79,An ex-soldier’s austere teaching methods strain fragile student trust.
0149,223,0.77,"A gentle giant guides a young boy, hesitating between protection and control."
0150,12,0.95,A small police lineup lie escalates into a massive conspiracy engulfing all involved.
0150,58,0.93,A TV quiz show lie sparks a scandal that ruins careers and lives.
0150,43,0.91,A workplace lie about harassment spirals into a public legal battle.
0150,294,0.89,"A lawyer’s habitual lies backfire, dismantling his career and family bond."
0150,591,0.87,A criminal’s false confession unravels a murder investigation from within.
0150,1651,0.85,A patent developer’s lie about ownership triggers corporate deceit and betrayal.
0150,628,0.83,"Friends’ prankish lies over estate lead to theft, murder, and justice undone."
0150,347,0.81,A manufactured war drama grows until it consumes a presidency and public trust.
0150,158,0.79,"A prank to fake a corpse goes terribly wrong, forcing friends to maintain a deadly charade."
0150,239,0.77,A security flaw snowballs into a cross-country chase to prevent mass data theft.
0151,1,0.95,Beloved Pixar classic with lovable characters perfect for kids.
0151,8,0.93,Charming talking pig adventure that delights all ages.
0151,21,0.9,Muppet twist on Treasure Island full of fun and whimsy.
0151,71,0.88,Disney musical with memorable songs and lovable animal characters.
0151,102,0.86,Classic Disney tale of aristocratic cats on a Parisian adventure.
0151,140,0.84,Heartwarming pet odyssey perfect for animal lovers.
0151,623,0.82,Family comedy with angels and baseball fans of all ages.
0151,465,0.8,Disney’s take on a timeless Kipling adventure in the jungle.
0151,418,0.78,Disney princess classic full of magic and heart.
0151,419,0.75,Magical nanny musical delight for the whole family.
0152,23,0.95,Gripping 1970s drama delving into urban alienation.
0152,30,0.9,Iconic European art house tale blending fantasy and drama.
0152,44,0.88,Intense courtroom drama showcasing a 1970s thriller vibe.
0152,49,0.85,Compelling mystery with a psychological edge from 1970s cinema.
0152,65,0.82,Poignant small-town drama exploring family tensions.
0152,68,0.8,Dark hero’s tale steeped in noir atmosphere of the ’70s.
0152,69,0.78,Enduring drama of innocence and destiny set in rural Iowa.
0152,81,0.75,Stylish Cold War thriller with big-screen cinematic flair.
0152,86,0.72,Emotional butler’s story of duty and regret in 1970s setting.
0152,90,0.7,Cult comedy with late-70s New Age mystique and humor.
0153,248,0.95,Sharp-witted assassin comedy from the late ’90s.
0153,249,0.93,Iconic spy spoof full of 1960s and ’90s campy charm.
0153,259,0.9,Family comedy adventuring Power Rangers on the big screen.
0153,260,0.88,Sci-fi horror comedy with tongue-in-cheek thrills.
0153,243,0.85,Fish-out-of-water comedy with ’90s family vibes.
0153,352,0.82,Pop-culture romp starring the Spice Girls at their peak.
0153,240,0.8,Animation comedy where two slackers go on a wild adventure.
0153,261,0.78,Kid-friendly talking dog sports comedy from 1997.
0153,262,0.75,Dark romantic comedy exploring deceit and ambition.
0153,267,0.72,"Modern Berlin thriller, late-90s edge, though not comedic."
0154,89,0.98,"Blade Runner is gritty, dystopian sci-fi with philosophical depth, no fantasy elements."
0154,176,0.95,Aliens blends intense space horror and survival in a hard sci-fi setting.
0154,195,0.93,"The Terminator melds time-travel tech with relentless realism, a hallmark of hard sci-fi."
0154,636,0.9,"Escape from New York offers a bleak, near-future vision without any fantasy trappings."
0154,164,0.89,The Abyss features grounded underwater sci-fi and cutting-edge effects.
0154,228,0.87,Star Trek II: The Wrath of Khan focuses on cloning technology and moral sci-fi themes.
0154,175,0.85,"Brazil presents a dark bureaucratic dystopia, firmly in the realm of hard science fiction."
0154,193,0.83,"The Right Stuff chronicles the realistic early space program, no fantasy elements."
0154,204,0.8,"Back to the Future offers time-travel grounded in pseudo-science, sans fantasy."
0154,229,0.78,Star Trek III: The Search for Spock explores mind-transfer tech in a serious sci-fi context.
0155,11,0.95,Grim serial killer drama with intense suspense.
0155,12,0.93,Twisty crime thriller famous for its iconic twist.
0155,5,0.9,Psychological thriller focused on criminal minds.
0155,38,0.88,Cyber-thriller laced with paranoia and suspense.
0155,39,0.85,Dystopian noir thriller with futuristic tension.
0155,44,0.82,Domestic drama with strong undercurrents of suspense.
0155,90,0.8,Stalking thriller blending dark humor and mystery.
0155,98,0.78,Masterful psychological thriller with iconic villain.
0155,200,0.75,Atmospheric horror-thriller set in an isolated hotel.
0155,18,0.72,Poignant drama with understated tension and emotion.
0156,96,0.98,Terminator 2 features high-stakes cyborg warfare and memorable action set-pieces.
0156,385,0.95,True Lies blends spy thrills with sleek 90s action thrills.
0156,568,0.93,Speed is a quintessential 90s action-thriller known for its nonstop tension.
0156,550,0.91,Die Hard with a Vengeance delivers urban cat-and-mouse thrills and inventive action.
0156,298,0.89,Face/Off is a 90s action-suspense ride driven by identity-twist thrills.
0156,27,0.87,Bad Boys is a buddy-cop 90s action staple with sharp pacing.
0156,2,0.85,GoldenEye rejuvenated the 90s spy-action genre with gritty realism.
0156,233,0.83,Under Siege delivers a steel-clad action thriller aboard a battleship.
0156,1228,0.81,Under Siege 2 ups the ante with high-tension train action sequences.
0156,802,0.79,Hard Target features street-smart martial arts action in a modern 90s setting.
0157,5,1.0,Copycat: a criminologist drawn into a cat-and-mouse serial killer hunt
0157,8,0.99,"Babe: pig’s world through a straightforward, singular perspective"
0157,11,0.98,Seven: detectives track a serial killer through the deadly sins
0157,32,0.97,Crumb: outsider cartoonist’s obsessive personal life investigation
0157,33,0.96,Desperado: lone gunslinger on a personal vendetta road trip
0157,42,0.95,Clerks: ordinary clerks endure absurdly mundane ordeals all in one day
0157,43,0.94,Disclosure: corporate intrigue centered on a high-stakes sexual harassment saga
0157,46,0.93,Exotica: lounge setting with enigmatic relationships at its core
0157,54,0.92,Outbreak: disease breakthrough sets off an escalating crisis
0157,55,0.91,"Professional, The: editor’s road trip pulls him into a personal mystery"
0158,1592,1.0,Title contains ‘Magic’
0158,1592,0.1,Title contains ‘Magic’
0158,1592,0.1,Title contains ‘Magic’
0158,1592,0.1,Title contains ‘Magic’
0158,1592,0.1,Title contains ‘Magic’
0158,1592,0.1,Title contains ‘Magic’
0158,1592,0.1,Title contains ‘Magic’
0158,1592,0.1,Title contains ‘Magic’
0158,1592,0.1,Title contains ‘Magic’
0158,1592,0.1,Title contains ‘Magic’
0159,143,0.95,Classic World War II combat drama
0159,157,0.93,Vietnam War infantry experience
0159,180,0.91,Vietnam War riverboat mission
0159,199,0.89,WWII POW camp in Asia
0159,205,0.87,WWII general in North Africa
0159,211,0.85,Korean War surgical combat setting
0159,239,0.83,WWII espionage thriller
0159,257,0.81,Cold War espionage action
0159,265,0.79,Cold War submarine pursuit
0159,378,0.77,Contemporary submarine rescue mission
0160,121,0.95,Alien invasion blockbuster
0160,299,0.93,Elite marine thriller
0160,121,0.9,Extraterrestrial spectacle
0160,233,0.88,Battleship under hijack suspense
0160,280,0.86,High-octane newsroom action
0160,298,0.84,FBI agent swaps face with terrorist
0160,777,0.82,Action detective vs ancient monster
0160,300,0.8,Air Force One under siege
0160,121,0.78,Global alien attack
0160,444,0.76,Island survival against deadly blob
0161,141,0.95,"Reference to '20,000' in the title"
0161,314,0.93,Features '3' as a numeral
0161,226,0.91,‘2’ in the title of a sequel
0161,343,0.89,'8' embedded in the title
0161,568,0.87,'1994' in title representing a number
0161,555,0.85,Uses 'I' and 'II' numerals
0161,541,0.83,Numeric reference in title
0161,161,0.81,‘Top Gun’ sequel uses 'II'
0161,204,0.79,Time-travel sequel uses 'II'
0161,335,0.77,Features a number in the title
0162,1,0.95,Starts with 'M'
0162,6,0.93,Title begins with 'M'
0162,13,0.91,Leads off with 'M'
0162,21,0.89,Begins with 'M'
0162,73,0.87,Starts with 'M'
0162,94,0.85,Title begins with 'M'
0162,111,0.83,Starts with 'M'
0162,119,0.81,Leads off with 'M'
0162,123,0.79,Starts with 'M'
0162,129,0.77,Begins with 'M'
0163,71,0.95,Animated fantasy for all ages
0163,153,0.93,Animated musical adventure
0163,91,0.91,Stop-motion fantasy tale
0163,99,0.89,Classic animated fairy tale
0163,140,0.87,Animal adventure animation
0163,232,0.85,Animated Western?
0163,142,0.83,Live-action with musical elements
0163,405,0.81,Not animation
0163,69,0.79,Mostly live-action
0163,50,0.77,Live-action space epic
0164,16,0.95,French-language romantic comedy
0164,45,0.93,Taipei-set comedy in Mandarin
0164,60,0.91,French dialogue in romantic drama
0164,59,0.89,French-language European drama
0164,86,0.87,English but filmed in France
0164,79,0.85,"English dialogue, not French"
0164,320,0.83,"Documentary, not comedic"
0164,68,0.81,English animation
0164,38,0.79,English thriller
0164,132,0.77,English family musical
0165,185,0.95,Pioneering Hitchcock thriller defining horror and suspense
0165,131,0.94,Iconic romantic comedy set in early 60s New York
0165,197,0.93,Seminal coming-of-age story capturing 1960s upheaval
0165,443,0.92,Alfred Hitchcock’s chilling avian attack classic
0165,74,0.91,Cult 1960s exploitation flick blending camp and danger
0165,143,0.9,Beloved Rodgers & Hammerstein musical in picturesque Austria
0165,30,0.89,Luis Buñuel’s surreal drama on desire in 1960s France
0165,135,0.88,Kubrick’s epic sci-fi exploring humanity and evolution
0165,177,0.87,Quintessential spaghetti western with iconic standoffs
0165,481,0.86,Billy Wilder’s sharp early-60s comedy about apartment life
0166,1,0.95,Charming CG adventure about friendship and loyalty
0166,2,0.93,High-octane Bond thriller set against post-Soviet intrigue
0166,4,0.92,Witty crime comedy with John Travolta on a Hollywood caper
0166,8,0.91,Heartwarming family tale of a pig finding his place
0166,12,0.9,Masterful crime puzzle with memorable ensemble cast
0166,22,0.89,Epic medieval drama of freedom and sacrifice
0166,23,0.88,Intense character study of loneliness in gritty NYC
0166,56,0.87,Groundbreaking nonlinear crime saga by Tarantino
0166,69,0.86,Time-spanning odyssey blending history and myth
0166,82,0.85,Thrilling dinosaur spectacle with groundbreaking effects
0167,53,0.95,Controversial satire of media-fuelled violence
0167,56,0.94,Interwoven crime stories in Tarantino’s iconic opus
0167,64,0.93,Powerful prison drama about hope and friendship
0167,43,0.92,Steamy corporate thriller of power and betrayal
0167,282,0.91,Intense legal drama of justice and revenge
0167,566,0.9,High-stakes political thriller with Harrison Ford
0167,782,0.89,Raw crime drama set in a Ukrainian mob underworld
0167,943,0.88,Gripping Paris heist thriller with dark undercurrents
0167,568,0.87,Relentless bus survival against a bomber’s game
0167,68,0.86,Dark fantasy revenge tale rooted in urban crime
0168,59,0.98,Three Colors: Red – acclaimed French-Swiss drama exploring fate and connection in the 1990s modern era
0168,60,0.97,Three Colors: Blue – powerful French-language exploration of loss and renewal by Kieslowski
0168,61,0.96,Three Colors: White – darkly comic French-Polish tale of love and revenge in post-Cold War Europe
0168,1629,0.95,Chungking Express – iconic Cantonese-language film celebrating quirky love stories in 1990s Hong Kong
0168,170,0.94,Cinema Paradiso – beloved Italian-language ode to the magic of movies and childhood
0168,18,0.93,"White Balloon, The – Iranian-language gem focusing on a child’s simple quest in Tehran’s bustling market"
0168,45,0.92,"Eat Drink Man Woman – Taiwanese Mandarin comedy-drama weaving family, food, and tradition"
0168,113,0.91,"Horseman on the Roof, The – French-Italian historical romance set amidst a cholera outbreak"
0168,19,0.9,Antonia's Line – Dutch-language feminist saga spanning generations in postwar Netherlands
0168,6,0.89,Shanghai Triad – Chinese-language period crime drama by acclaimed director Zhang Yimou
0169,645,1.0,Iconic documentary on NYC drag ball culture and its historical impact on 1980s LGBTQ community.
0169,119,0.95,Documentary on Maya Lin’s journey designing the Vietnam Veterans Memorial.
0169,813,0.9,Explores LGBTQ representation in film history through interviews and classic clips.
0169,320,0.85,Examines the Robin Hood Hills child murders with archival footage and interviews.
0169,814,0.8,Chronicles the birth of bebop and jazz legends in 1950s Harlem.
0169,884,0.75,"Follows Neil Young & Crazy Horse on tour, blending music history with concert footage."
0169,75,0.7,Investigates Malcolm X’s assassination with archival news clips and eyewitness accounts.
0169,1482,0.65,Chronicles the 1989 Tiananmen Square protests with rare footage and firsthand testimony.
0169,1201,0.6,Profiles Marlene Dietrich’s film career and propaganda work through rare interviews.
0169,115,0.55,Documentary on cult filmmaker Ed Wood Jr. with interviews and rare behind-the-scenes footage.
0170,255,0.9,My Best Friend's Wedding is a heartfelt romantic comedy with charming leads and witty banter.
0170,354,0.88,The Wedding Singer mixes ’80s nostalgia and romance with Adam Sandler’s comedic charm.
0170,216,0.86,When Harry Met Sally... is a benchmark rom-com with sharp dialogue and timeless chemistry.
0170,88,0.84,Sleepless in Seattle balances heartfelt romance and gentle humor set against a wintry backdrop.
0170,70,0.82,Four Weddings and a Funeral offers a delightful blend of British wit and romantic mishaps.
0170,274,0.8,Sabrina charms with its modern Cinderella story and endearing romantic moments.
0170,319,0.78,Everyone Says I Love You is a playful musical rom-com filled with witty family dynamics.
0170,411,0.76,The Nutty Professor offers a sweet romance wrapped in slapstick comedy.
0170,111,0.74,The Truth About Cats & Dogs blends witty radio banter with a tender love story.
0170,249,0.72,Austin Powers: International Man of Mystery romps with retro humor and playful romance.
0171,98,0.99,Classic psychological thriller where an FBI trainee interviews a brilliant but terrifying killer
0171,11,0.97,"Dark serial killer investigation unfolds in a grim, rain-soaked city"
0171,288,0.95,Meta slasher horror that blends satire with a masked killer stalking teens
0171,5,0.93,Serial killer expert drawn into a chilling wave of murders in San Francisco
0171,672,0.9,"Urban legend killer emerges when summoned, haunting those who speak his name"
0171,816,0.88,Sequel delves deeper into a cursed urban legend with suspenseful twists
0171,1477,0.86,Morgue night watchman confronts a necrophilic killer in a tense cat-and-mouse game
0171,1157,0.84,Museum juggernaut creature wreaks horror as detectives race against time
0171,264,0.82,Genetic mutation spawns insect horrors amid a frantic police investigation
0171,1624,0.8,Family moves to isolated home where unsettling mysteries surface after dark
0172,1,1.0,Charming animated adventure for all ages.
0172,71,0.95,Epic animated musical with heartwarming coming-of-age story.
0172,95,0.93,Genie-fueled animated comedy with magical family fun.
0172,8,0.9,Delightful talking-pig tale full of warmth and humor.
0172,21,0.88,Swashbuckling puppet comedy perfect for families.
0172,419,0.85,Whimsical musical featuring a magical nanny.
0172,418,0.83,Timeless animated fairy tale about kindness and magic.
0172,420,0.8,Fantastical animated journey through a whimsical world.
0172,78,0.77,Uplifting story of a boy and a captive whale’s friendship.
0172,140,0.75,Heartwarming animal adventure of loyal pets.
0173,1,1.0,Toy Story – 81-minute family-friendly animation about sentient toys on the move
0173,8,0.95,Babe – 91-minute heartwarming tale of a pig finding its place on a farm
0173,91,0.9,The Nightmare Before Christmas – 76-minute stop-motion musical blending Halloween and Christmas
0173,501,0.85,Dumbo – 64-minute Disney classic of a flying elephant overcoming adversity
0173,156,0.8,Reservoir Dogs – 99-minute gritty crime thriller from Quentin Tarantino
0173,67,0.75,Ace Ventura: Pet Detective – 86-minute comedy starring Jim Carrey as an animal-loving sleuth
0173,367,0.7,Clueless – 97-minute teen comedy set in a stylish Beverly Hills high school
0173,42,0.65,Clerks – 89-minute indie comedy following a day in the life of two convenience store clerks
0173,150,0.6,Swingers – 96-minute comedy about aspiring actors navigating dating in 90s Hollywood
0173,772,0.55,Kids – 84-minute raw drama exploring youth culture in 90s New York
0174,251,0.9,Shall We Dance? asks its central question with playful romance and elegant ballroom charm.
0174,1084,0.88,"What Happened Was... uses a question-style title for its intimate, confessional storytelling."
0174,65,0.86,What's Eating Gilbert Grape? combines heart-tugging drama with a whimsical small-town setting.
0174,166,0.84,I.Q. uses a playful question-style title to introduce its charming romantic comedy premise.
0174,334,0.82,How to Be a Player? mixes flirtation and comedy with its cheeky title question.
0174,474,0.8,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb? wryly poses its dark comedic premise.
0174,606,0.78,All About Eve? quizzes our assumptions about celebrity and ambition with a razor-sharp wit.
0174,604,0.76,It Happened One Night? turns a question-style title into a screwball romantic adventure.
0174,2513,0.74,Who Framed Roger Rabbit? blends live action and toon hijinks around its playful question title.
0174,965,0.72,Funny Face? cheekily mirrors its title question with a blend of style and romance.
0175,91,0.9,Nightmare Before Christmas is a whimsical stop-motion tale set on Halloween Town.
0175,219,0.88,Nightmare on Elm Street blends horror and imagination around a dream-stalking villain.
0175,1477,0.86,Nightwatch offers a tension-filled thriller set in the eerie hours of a hospital morgue.
0175,1243,0.84,Night Flier thrills with a journalist’s chase after a vampire-like killer by night.
0175,1226,0.82,Night Falls on Manhattan is a gritty crime drama unfolding under the city’s nighttime skies.
0175,312,0.8,Midnight in the Garden of Good and Evil unspools a Southern gothic mystery under moonlight.
0175,1618,0.78,King of New York captures the city’s underworld as it comes alive at night.
0175,636,0.76,Escape from New York pits a renegade hero against the perils of a nighttime dystopia.
0175,89,0.74,Blade Runner explores a neon-lit future where the night holds both wonder and danger.
0175,1622,0.72,Parallel Worlds of Fantasy unites tales that unfold in the uncanny stillness of night.
0176,134,0.94,Citizen Kane is a landmark drama of power and regret in early 20th-c. America.
0176,133,0.92,Gone with the Wind is an epic Civil War drama set on a Georgia plantation.
0176,483,0.9,Casablanca is a romantic wartime drama in a Moroccan café under Vichy rule.
0176,607,0.88,Rebecca unfolds gothic mystery and marital suspense in an English manor.
0176,611,0.86,Laura is a moody detective tale of obsession set in postwar New York.
0176,489,0.84,Notorious blends espionage and romance in wartime suspense.
0176,604,0.82,It Happened One Night is a classic screwball drama of love and pursuit.
0176,513,0.8,The Third Man captures post-war Vienna’s shadows in a masterful thriller.
0176,484,0.78,The Maltese Falcon is a hard-boiled detective drama of greed and murder.
0176,615,0.76,The 39 Steps is a taut Hitchcock thriller of espionage before WWII.
0177,50,1.0,"Legendary space fantasy adventure in a galaxy far, far away."
0177,173,0.95,Beloved fairy-tale fantasy adventure full of wit and swashbuckling fun.
0177,174,0.93,"Iconic action-adventure with thrills, exotic locales, and a dash of the supernatural."
0177,250,0.92,Colorful sci-fi fantasy adventure through a futuristic universe.
0177,755,0.91,Magical board game unleashes wild jungle adventure.
0177,142,0.9,Enchanting wartime fantasy musical adventure with magic and song.
0177,132,0.89,Timeless fantasy musical journey over the rainbow.
0177,21,0.88,Swashbuckling puppet adventure on the high seas.
0177,420,0.87,Whimsical fantasy adventure in a topsy-turvy Wonderland.
0177,472,0.86,Epic medieval fantasy adventure featuring dragons and heroism.
0178,143,1.0,"Iconic Rodgers & Hammerstein musical set in Austria, featuring beloved songs and grand choral moments"
0178,705,0.99,Classic backstage musical with unforgettable dance numbers and the title song in the rain
0178,132,0.98,Beloved fantasy musical with “Over the Rainbow” and technicolor adventures in Oz
0178,419,0.97,Disney’s magical musical blending live-action and animation with timeless tunes
0178,451,0.96,High-energy 1950s jukebox musical packed with hits and lively dance choreography
0178,71,0.95,Disney animated epic featuring Elton John songs and sweeping musical storytelling
0178,99,0.94,Disney’s groundbreaking feature musical introducing timeless songs and laughter
0178,588,0.93,Enchanting Disney musical with Oscar-winning score and romantic storytelling
0178,95,0.92,Disney’s animated musical adventure with memorable duets and vibrant songs
0178,602,0.91,Lavish MGM musical set in Paris starring Gene Kelly with Gershwin’s iconic score
0179,36,1.0,Title includes 'Love' in Mad Love.
0179,139,0.95,"Title includes 'Love' in Love Bug, The."
0179,319,0.9,Title includes 'Love' in Everyone Says I Love You.
0179,872,0.85,Title includes 'Love' in Love Jones.
0179,36,0.8,Title includes 'Love' in Mad Love.
0179,139,0.75,"Title includes 'Love' in Love Bug, The."
0179,319,0.7,Title includes 'Love' in Everyone Says I Love You.
0179,872,0.65,Title includes 'Love' in Love Jones.
0179,36,0.6,Title includes 'Love' in Mad Love.
0179,139,0.55,"Title includes 'Love' in Love Bug, The."
0180,130,0.98,Title directly includes ‘City’ and it’s a gritty crime drama set in 1930s Kansas City.
0180,696,0.95,Title directly includes ‘City’ and is a political thriller about corruption at City Hall.
0180,575,0.9,Title includes ‘City’ and features crime caper comedy set around city slickers in Nevada.
0180,918,0.85,Title includes ‘City’ and is a thriller with urban crime and supernatural elements.
0180,919,0.8,"Title includes ‘City’ and revolves around dark, dystopian crime and mystery."
0180,130,0.75,Duplicate pick for ‘Kansas City’ due to limited exact City titles.
0180,696,0.7,Duplicate pick for ‘City Hall’ as filler.
0180,575,0.65,Duplicate pick for ‘City Slickers II’ as filler.
0180,918,0.6,Duplicate pick for ‘City of Angels’ as filler.
0180,919,0.55,Duplicate pick for ‘City of Lost Children’ as filler.
0181,510,0.98,Classic ensemble Western with iconic Mexican standoff and 1950s-60s era setting
0181,661,0.95,Classic 1952 Western exploring moral dilemmas in a frontier town
0181,177,0.93,1966 Spaghetti Western known for dramatic duels and desert landscapes
0181,435,0.9,1969 buddy Western with humor and action on the open plains
0181,589,0.88,1969 revisionist Western with intense action and gritty realism
0181,1340,0.75,"1958 WWII drama set partly in pacific islands, shares rugged frontier vibe"
0181,661,0.7,1952 tale of lawman facing outlaws at high noon in classic Western town
0181,510,0.65,1954 ranchers rally to save town in a celebrated Western adventure
0181,177,0.6,1966 tale of three gunslingers seeking buried fortune in wild west
0181,435,0.55,1969 outlaw duo evading law across plains in classic Western romp
0182,206,0.98,Groundbreaking 1988 anime with mature themes and sci-fi violence
0182,1240,0.96,1995 anime noir exploring identity and consciousness
0182,101,0.94,1981 anthology of adult-themed sci-fi and fantasy animation
0182,1555,0.92,1995 stop-motion exploring existential adult themes
0182,1608,0.9,1996 claymation crime caper with dark humor themes
0182,114,0.4,"Best-of animation compendium, includes mature Aardman shorts"
0182,169,0.38,"1993 sequel with darker themes, less child-oriented romance"
0182,99,0.35,1937 classic animation noted for artistic depth and cultural impact
0182,402,0.3,"Animated illusions mixed with live-action, exploring ghostly betrayal"
0182,414,0.25,Live-action with animated sequences exploring Hollywood past
0183,180,0.95,Iconic Vietnam War epic exploring moral ambiguity
0183,203,0.93,1988 Western War drama with themes of duty and redemption
0183,278,0.9,1995 WWII submarine thriller titled after the vessel's mission
0183,265,0.88,Cold War submarine pursuit in 1990s thriller ‘The Hunt for Red October’
0183,110,0.85,1968 Vietnam War-set comedy involving an elephant rescue mission
0183,157,0.83,1986 war film depicting frontline infantry experience
0183,188,0.8,Vietnam-era training drama titled ‘Full Metal Jacket’
0183,180,0.78,1979 epic set during the Vietnam War titled ‘Apocalypse Now’
0183,257,0.75,1981 comedy-horror with WWII military backdrop titled ‘Army of Darkness’
0183,89,0.7,1982 sci-fi thriller set during future Cold War titled ‘Blade Runner’
0184,3,0.95,Title ends with 's' signalling multiple rooms in this New Year’s hotel tale
0184,23,0.93,Famous 1976 drama's title ends with 's' focusing on isolation and urban decay
0184,28,0.9,Historic space mission thriller whose title ends with an 's'
0184,42,0.88,"1994 cult comedy set in a convenience store, plural title"
0184,61,0.85,Third in trilogy with ‘Three Colors: White’ ending in 's'
0184,73,0.83,1994 comedic Western with plural in its catchy title
0184,87,0.8,1993 chess prodigy drama’s title ends with an 's'
0184,101,0.78,"1981 animated anthology named after a magazine, plural form"
0184,109,0.75,"1996 comedy about TV riffing on bad movies, title ends with 's'"
0184,178,0.7,1957 courtroom drama featuring a jury of twelve ending in 's'
0185,94,1.0,Kevin McCallister defends his home from burglars at Christmastime
0185,63,0.95,A man becomes Santa Claus on Christmas Eve
0185,378,0.9,A department store’s Thanksgiving Day Parade and Christmas Eve magic
0185,91,0.88,Jack Skellington discovers Christmas Town
0185,144,0.85,John McClane battles terrorists at a Christmas party
0185,226,0.83,McClane returns to save Christmas at the airport
0185,85,0.8,A couple’s Christmas Eve dinner gets hilariously out of hand
0185,66,0.78,A lonely woman’s life changes on Christmas Eve
0185,633,0.75,A miserly man learns the true meaning of Christmas
0185,378,0.72,A department store’s Thanksgiving Day Parade and Christmas Eve magic
0186,527,1.0,Epic biopic of Gandhi’s leadership in India’s independence
0186,750,0.95,Historical drama of a landmark 1839 slave mutiny
0186,744,0.9,Portrayal of Michael Collins’ role in Irish independence
0186,1530,0.88,Young Jefferson’s diplomatic mission in revolutionary France
0186,458,0.85,Insight into Nixon’s presidency and resignation
0186,1112,0.82,Biopic of infamously eccentric baseball player Ty Cobb
0186,317,0.8,True story of IRA wrongfully convicted under the Troubles
0186,58,0.78,Behind-the-scenes of the 1950s quiz show scandal
